Unnamed: 0,subtitle,sq_mt_built,sq_mt_useful,n_rooms,n_bathrooms,floor,neighborhood_id,rent_price,buy_price,buy_price_by_area,house_type_id,is_renewal_needed,is_new_development,built_year,has_central_heating,has_individual_heating,has_ac,has_fitted_wardrobes,has_lift,is_exterior,has_garden,has_pool,has_terrace,has_balcony,has_storage_room,is_accessible,has_green_zones,energy_certificate,has_parking,is_parking_included_in_price,parking_price,is_orientation_north,is_orientation_west,is_orientation_south,is_orientation_east,built_usable_diff
100,"Los Rosales, Madrid",65.0,52.0,2,1.0,3,Neighborhood 133: Los Rosales (1827.79 €/m2) - District 21: Villaverde,568,106500,1638,apartment,0,0,1963.0,0,1,1,1,0,1,1,1,1,1,1,1,1,no indicado,0,1,,0,0,1,0,13.0
101,"Los Rosales, Madrid",102.0,81.0,3,2.0,3,Neighborhood 133: Los Rosales (1827.79 €/m2) - District 21: Villaverde,656,127500,1250,apartment,0,0,1964.0,0,1,1,1,0,1,1,1,1,1,1,1,1,en trámite,0,1,,0,1,0,0,21.0
102,"San Andrés, Madrid",80.0,63.71764540205605,2,1.0,3,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,736,148000,1850,apartment,0,0,1999.0,0,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,1,1,0.0,0,0,0,1,
103,"Butarque, Madrid",108.0,79.89112903225806,2,1.0,4,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,933,205000,1898,duplex,0,0,2002.0,0,1,1,1,1,1,1,1,1,1,1,1,1,E,1,1,0.0,0,0,0,1,
104,"Los Rosales, Madrid",80.0,63.71764540205605,3,2.0,4,Neighborhood 133: Los Rosales (1827.79 €/m2) - District 21: Villaverde,979,220000,2750,apartment,0,0,2000.0,0,1,1,1,1,1,1,1,1,1,1,1,1,E,1,1,0.0,0,0,1,1,
105,"Los Rosales, Madrid",16.0,-0.2823545979439501,3,1.0,1,Neighborhood 133: Los Rosales (1827.79 €/m2) - District 21: Villaverde,600,114000,7125,apartment,0,0,1970.0,0,1,1,1,0,1,1,1,1,1,1,1,1,E,0,1,,0,0,1,1,
106,"San Andrés, Madrid",54.0,50.0,2,1.0,3,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,493,89900,1665,apartment,0,0,1964.0,1,1,1,1,0,1,1,1,1,1,1,1,1,G,0,1,,0,0,1,1,4.0
107,"Los Rosales, Madrid",70.0,53.71764540205605,2,2.0,4,Neighborhood 133: Los Rosales (1827.79 €/m2) - District 21: Villaverde,948,210000,3000,apartment,0,0,2003.0,0,1,1,1,1,1,1,1,1,1,1,1,1,E,1,1,0.0,0,1,1,0,
108,"San Andrés, Madrid",99.0,82.71764540205605,2,2.0,1,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,725,145000,1465,apartment,0,0,2007.0,0,1,1,1,1,1,1,1,1,1,1,1,1,E,0,1,,0,1,1,0,
109,"Los Rosales, Madrid",123.0,106.71764540205605,4,2.0,3,Neighborhood 133: Los Rosales (1827.79 €/m2) - District 21: Villaverde,1135,275000,2236,apartment,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,no indicado,0,1,,1,1,1,1,
110,"Los Ángeles, Madrid",64.0,47.71764540205605,3,1.0,5,Neighborhood 132: Los Ángeles (1796.68 €/m2) - District 21: Villaverde,557,104000,1625,apartment,0,0,1977.0,0,1,1,1,0,1,1,1,1,1,1,1,1,en trámite,0,1,,1,1,1,1,
111,"Butarque, Madrid",107.0,90.71764540205605,3,2.0,6,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,1005,228629,2137,apartment,0,1,2020.0,0,1,1,1,1,1,1,1,1,1,1,1,1,no indicado,1,1,0.0,1,1,1,1,
112,"Butarque, Madrid",76.0,59.71764540205605,2,2.0,6,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,813,169021,2224,apartment,0,1,2020.0,0,1,1,1,1,1,1,1,1,1,1,1,1,no indicado,1,1,0.0,1,1,1,1,
113,"Butarque, Madrid",109.0,92.71764540205605,3,2.0,5,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,988,223022,2046,apartment,0,1,2020.0,0,1,1,1,1,1,1,1,1,1,1,1,1,no indicado,1,1,0.0,1,1,1,1,
114,"Butarque, Madrid",108.0,91.71764540205605,3,2.0,5,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,979,220072,2038,apartment,0,1,2020.0,0,1,1,1,1,1,1,1,1,1,1,1,1,no indicado,1,1,0.0,1,1,1,1,
115,"Butarque, Madrid",103.0,79.0,3,2.0,6,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,1026,235718,2289,apartment,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,no indicado,0,1,,1,1,1,1,24.0
116,"Butarque, Madrid",103.0,86.71764540205605,3,2.0,1,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,1052,245000,2379,apartment,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,no indicado,1,1,0.0,1,1,1,1,
117,"Butarque, Madrid",143.0,126.71764540205605,3,2.0,0,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,1094,260000,1818,apartment,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,no indicado,1,1,0.0,1,1,1,1,
118,"Butarque, Madrid",99.0,82.71764540205605,3,2.0,6,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,1024,235000,2374,apartment,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,no indicado,1,1,0.0,1,1,1,1,
119,"Butarque, Madrid",100.0,83.71764540205605,3,2.0,3,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,1024,235000,2350,apartment,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,no indicado,1,1,0.0,1,1,1,1,
120,"Butarque, Madrid",176.0,159.71764540205606,2,2.0,6,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,1108,265000,1506,apartment,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,no indicado,1,1,0.0,1,1,1,1,
121,"Butarque, Madrid",87.0,70.71764540205605,2,2.0,2,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,884,190000,2184,apartment,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,no indicado,1,1,0.0,1,1,1,1,
122,"Butarque, Madrid",106.0,81.0,3,2.0,4,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,1084,256115,2416,apartment,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,no indicado,0,1,,1,1,1,1,25.0
123,"Butarque, Madrid",113.0,84.0,3,2.0,0,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,1100,261989,2318,apartment,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,no indicado,0,1,,1,1,1,1,29.0
124,"Butarque, Madrid",115.0,86.0,3,2.0,1,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,1131,273353,2377,apartment,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,no indicado,0,1,,1,1,1,1,29.0
125,"Butarque, Madrid",129.0,98.0,3,2.0,7,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,1194,297621,2307,apartment,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,no indicado,0,1,,1,1,1,1,31.0
126,"Butarque, Madrid",115.0,89.0,3,2.0,6,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,1148,279778,2433,apartment,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,no indicado,0,1,,1,1,1,1,26.0
127,"Villaverde, Madrid",110.0,93.71764540205605,2,2.0,0,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,686,135000,1227,apartment,1,0,1977.0,0,1,1,1,0,1,1,1,1,1,1,1,1,en trámite,0,1,,1,1,1,1,
128,"Los Ángeles, Madrid",90.0,73.71764540205605,3,2.0,2,Neighborhood 132: Los Ángeles (1796.68 €/m2) - District 21: Villaverde,901,195000,2167,apartment,0,0,1985.0,0,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,0,1,,1,1,1,1,
129,"Los Rosales, Madrid",60.0,43.71764540205605,2,1.0,1,Neighborhood 133: Los Rosales (1827.79 €/m2) - District 21: Villaverde,654,126900,2115,apartment,1,0,1977.0,1,1,1,1,0,1,1,1,1,1,1,1,1,G,0,1,,1,1,1,1,
130,"Los Ángeles, Madrid",54.0,37.71764540205605,2,1.0,1,Neighborhood 132: Los Ángeles (1796.68 €/m2) - District 21: Villaverde,691,136400,2526,apartment,0,1,2020.0,1,1,1,1,0,1,1,1,1,1,1,1,1,E,0,1,,1,1,1,1,
131,"San Andrés, Madrid",80.0,63.71764540205605,3,1.0,0,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,725,145000,1812,apartment,0,0,1977.0,0,1,1,1,0,1,1,1,1,1,1,1,1,en trámite,0,1,,0,0,0,1,
132,"San Andrés, Madrid",73.0,45.0,2,1.0,1,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,656,127500,1747,apartment,0,0,1999.0,0,1,1,1,1,1,1,1,1,1,1,1,1,G,0,1,,0,1,0,1,28.0
133,"San Andrés, Madrid",122.0,90.0,3,2.0,0,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,847,179000,1467,apartment,0,0,1999.0,0,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,1,1,0.0,0,1,1,0,32.0
134,"Butarque, Madrid",98.0,86.0,3,2.0,0,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,1111,266122,2716,apartment,0,0,2020.0,0,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,1,1,0.0,0,1,0,0,12.0
135,"Butarque, Madrid",97.0,83.0,3,2.0,0,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,1100,261989,2701,apartment,0,0,2020.0,0,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,1,1,0.0,1,1,1,1,14.0
136,"Butarque, Madrid",111.0,98.0,3,2.0,7,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,1194,297621,2681,penthouse,0,0,2020.0,0,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,1,1,0.0,1,1,1,1,13.0
137,"Butarque, Madrid",99.0,86.0,3,2.0,3,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,1071,251569,2541,apartment,0,0,2020.0,0,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,1,1,0.0,0,1,0,0,13.0
138,"Villaverde, Madrid",77.0,66.0,3,1.0,1,Neighborhood 133: Los Rosales (1827.79 €/m2) - District 21: Villaverde,598,113500,1474,apartment,1,0,1968.0,1,1,1,1,0,1,1,1,1,1,1,1,1,en trámite,0,1,,1,0,0,0,11.0
139,"San Andrés, Madrid",85.0,75.0,3,1.0,4,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,698,138000,1624,apartment,0,0,1966.0,0,1,1,1,0,1,1,1,1,1,1,1,1,en trámite,0,1,,1,1,1,1,10.0
140,"Butarque, Madrid",90.0,73.0,3,2.0,2,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,994,225000,2500,apartment,0,0,1977.0,1,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,1,1,0.0,1,1,1,1,17.0
141,"Los Rosales, Madrid",133.0,80.0,2,1.0,6,Neighborhood 133: Los Rosales (1827.79 €/m2) - District 21: Villaverde,1105,264000,1985,apartment,0,0,2003.0,0,1,1,1,1,1,1,1,1,1,1,1,1,C,1,1,0.0,1,1,1,1,53.0
142,"Los Rosales, Madrid",60.0,43.71764540205605,3,1.0,2,Neighborhood 133: Los Rosales (1827.79 €/m2) - District 21: Villaverde,531,98260,1638,apartment,0,0,1960.0,0,1,1,1,0,1,1,1,1,1,1,1,1,F,0,1,,1,1,1,1,
143,"Butarque, Madrid",133.0,101.0,3,3.0,7,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,1135,275000,2068,apartment,0,0,2004.0,0,1,1,1,1,1,1,1,1,1,1,1,1,D,0,1,,1,1,1,1,32.0
144,"San Andrés, Madrid",85.0,68.71764540205605,2,1.0,2,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,642,124000,1459,apartment,0,0,1967.0,0,1,1,1,0,1,1,1,1,1,1,1,1,F,0,1,,0,0,1,1,
145,"Los Ángeles, Madrid",59.0,42.71764540205605,2,2.0,3,Neighborhood 132: Los Ángeles (1796.68 €/m2) - District 21: Villaverde,797,164513,2788,apartment,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,no indicado,1,1,0.0,1,1,1,1,
146,"Los Ángeles, Madrid",59.0,42.71764540205605,2,2.0,1,Neighborhood 132: Los Ángeles (1796.68 €/m2) - District 21: Villaverde,796,164416,2787,apartment,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,no indicado,1,1,0.0,1,1,1,1,
147,"Los Ángeles, Madrid",58.0,41.71764540205605,2,2.0,4,Neighborhood 132: Los Ángeles (1796.68 €/m2) - District 21: Villaverde,800,165435,2852,apartment,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,no indicado,1,1,0.0,1,1,1,1,
148,"Los Ángeles, Madrid",79.0,62.71764540205605,3,2.0,1,Neighborhood 132: Los Ángeles (1796.68 €/m2) - District 21: Villaverde,925,202629,2565,apartment,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,no indicado,1,1,0.0,1,1,1,1,
149,"Los Ángeles, Madrid",60.0,43.71764540205605,2,2.0,0,Neighborhood 132: Los Ángeles (1796.68 €/m2) - District 21: Villaverde,796,164242,2737,apartment,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,no indicado,1,1,0.0,1,1,1,1,
150,"Los Rosales, Madrid",121.0,104.71764540205605,3,2.0,3,Neighborhood 133: Los Rosales (1827.79 €/m2) - District 21: Villaverde,1094,260000,2149,apartment,0,0,2001.0,0,1,1,1,1,1,1,1,1,1,1,1,1,no indicado,1,1,0.0,1,0,0,1,
151,"San Andrés, Madrid",126.0,109.71764540205605,3,2.0,2,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,1187,294900,2340,apartment,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,no indicado,1,1,0.0,1,1,1,1,
152,"San Andrés, Madrid",134.0,117.71764540205605,4,2.0,1,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,1250,319900,2387,apartment,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,no indicado,1,1,0.0,1,1,1,1,
153,"San Andrés, Madrid",111.0,94.71764540205605,3,2.0,1,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,1094,259900,2341,apartment,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,no indicado,1,1,0.0,1,1,1,1,
154,"San Andrés, Madrid",122.0,105.71764540205605,3,2.0,2,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,1164,285900,2343,apartment,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,no indicado,1,1,0.0,1,1,1,1,
155,"San Andrés, Madrid",125.0,108.71764540205605,3,2.0,1,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,1174,289900,2319,apartment,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,no indicado,1,1,0.0,1,1,1,1,
156,"San Andrés, Madrid",102.0,85.71764540205605,2,2.0,1,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,1066,249900,2450,apartment,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,no indicado,1,1,0.0,1,1,1,1,
157,"Butarque, Madrid",104.0,88.0,3,2.0,1,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,1131,273352,2628,apartment,0,0,2020.0,0,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,1,1,0.0,0,1,1,0,16.0
158,"San Cristóbal, Madrid",66.0,49.71764540205605,3,1.0,1,Neighborhood 135: San Cristóbal (1308.89 €/m2) - District 21: Villaverde,561,104900,1589,apartment,0,0,1977.0,0,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,0,1,,1,1,1,1,
159,"San Andrés, Madrid",95.0,78.71764540205605,2,1.0,2,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,762,155000,1632,apartment,0,0,1965.0,0,1,1,1,0,1,1,1,1,1,1,1,1,D,0,1,,0,0,1,1,
160,"San Cristóbal, Madrid",74.0,69.0,3,1.0,1,Neighborhood 135: San Cristóbal (1308.89 €/m2) - District 21: Villaverde,539,100000,1351,apartment,0,0,1968.0,1,1,1,1,0,1,1,1,1,1,1,1,1,E,0,1,,1,1,1,1,5.0
161,"Butarque, Madrid",97.0,80.71764540205605,2,1.0,0,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,948,210000,2165,apartment,0,0,2003.0,0,1,1,1,1,1,1,1,1,1,1,1,1,D,1,1,0.0,0,0,1,1,
162,"San Andrés, Madrid",90.0,85.0,2,2.0,7,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,1038,240000,2667,penthouse,0,0,2004.0,0,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,1,1,0.0,0,1,0,0,5.0
163,"San Andrés, Madrid",130.0,113.71764540205605,4,2.0,3,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,1086,257000,1977,apartment,0,0,1977.0,0,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,0,1,,0,1,0,1,
164,"San Andrés, Madrid",49.0,44.0,2,1.0,0,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,466,84000,1714,apartment,0,0,1969.0,0,1,1,1,1,1,1,1,1,1,1,1,1,E,0,1,,1,0,0,0,5.0
165,"Los Rosales, Madrid",151.0,100.0,3,2.0,6,Neighborhood 133: Los Rosales (1827.79 €/m2) - District 21: Villaverde,1235,314000,2079,apartment,0,0,1977.0,0,1,1,1,1,1,1,1,1,1,1,1,1,no indicado,1,1,0.0,1,1,1,1,51.0
166,"San Cristóbal, Madrid",69.0,52.71764540205605,3,1.0,4,Neighborhood 135: San Cristóbal (1308.89 €/m2) - District 21: Villaverde,570,107000,1551,apartment,0,0,1961.0,1,1,1,1,0,1,1,1,1,1,1,1,1,en trámite,0,1,,1,1,1,1,
167,"Butarque, Madrid",170.0,138.83076923076922,3,2.0,8,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,1262,325000,1912,penthouse,0,0,2010.0,0,1,1,1,1,1,1,1,1,1,1,1,1,no indicado,1,1,0.0,0,0,1,1,
168,"Los Rosales, Madrid",48.0,39.0,2,1.0,1,Neighborhood 133: Los Rosales (1827.79 €/m2) - District 21: Villaverde,489,89000,1854,apartment,0,1,1971.0,1,1,1,1,0,1,1,1,1,1,1,1,1,E,0,1,,1,1,1,1,9.0
169,"Los Rosales, Madrid",98.0,81.71764540205605,3,2.0,7,Neighborhood 133: Los Rosales (1827.79 €/m2) - District 21: Villaverde,1161,284900,2907,apartment,0,0,2001.0,0,1,1,1,1,1,1,1,1,1,1,1,1,no indicado,1,1,0.0,1,0,0,1,
170,"San Andrés, Madrid",50.0,33.71764540205605,1,1.0,7,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,686,135000,2700,apartment,0,0,2008.0,0,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,1,1,0.0,0,0,1,0,
171,"San Andrés, Madrid",136.0,92.0,3,2.0,5,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,1009,230000,1691,penthouse,0,0,1999.0,0,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,1,1,0.0,0,1,1,1,44.0
172,"Villaverde, Madrid",80.0,63.71764540205605,3,1.0,3,Neighborhood 132: Los Ángeles (1796.68 €/m2) - District 21: Villaverde,791,163000,2038,apartment,0,0,1977.0,1,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,0,1,,1,1,1,1,
173,"San Andrés, Madrid",95.0,90.0,3,1.0,2,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,868,185000,1947,apartment,0,0,1975.0,0,1,1,1,0,1,1,1,1,1,1,1,1,en trámite,0,1,,0,0,1,1,5.0
174,"Villaverde, Madrid",56.0,39.71764540205605,3,1.0,5,Neighborhood 132: Los Ángeles (1796.68 €/m2) - District 21: Villaverde,447,80000,1429,apartment,1,0,1965.0,1,1,1,1,0,1,1,1,1,1,1,1,1,en trámite,0,1,,1,1,1,1,
175,"Los Rosales, Madrid",43.0,35.0,1,1.0,0,Neighborhood 133: Los Rosales (1827.79 €/m2) - District 21: Villaverde,466,84000,1953,apartment,0,0,1971.0,1,1,1,1,0,1,1,1,1,1,1,1,1,E,0,1,,1,1,1,1,8.0
176,"Villaverde, Madrid",72.0,55.71764540205605,3,1.0,3,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,625,119900,1665,apartment,1,0,1977.0,1,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,0,1,,1,1,1,1,
177,"Villaverde, Madrid",100.0,83.71764540205605,4,2.0,1,Neighborhood 132: Los Ángeles (1796.68 €/m2) - District 21: Villaverde,762,154900,1549,apartment,0,0,1977.0,1,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,0,1,,1,1,1,1,
178,"Villaverde, Madrid",70.0,53.71764540205605,3,1.0,4,Neighborhood 132: Los Ángeles (1796.68 €/m2) - District 21: Villaverde,625,119900,1713,apartment,1,0,1977.0,1,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,0,1,,1,1,1,1,
179,"Villaverde, Madrid",60.0,43.71764540205605,2,1.0,0,Neighborhood 135: San Cristóbal (1308.89 €/m2) - District 21: Villaverde,446,79900,1332,apartment,0,0,1977.0,1,1,1,1,0,1,1,1,1,1,1,1,1,en trámite,0,1,,1,1,1,1,
180,"Villaverde, Madrid",60.0,43.71764540205605,2,1.0,2,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,446,79900,1332,apartment,0,0,1977.0,1,1,1,1,0,1,1,1,1,1,1,1,1,en trámite,0,1,,1,1,1,1,
181,"Villaverde, Madrid",91.0,74.71764540205605,3,2.0,3,Neighborhood 132: Los Ángeles (1796.68 €/m2) - District 21: Villaverde,666,129900,1427,apartment,0,0,1977.0,1,1,1,1,0,1,1,1,1,1,1,1,1,en trámite,0,1,,1,1,1,1,
182,"Villaverde, Madrid",74.0,57.71764540205605,3,1.0,2,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,539,99900,1350,apartment,1,0,1977.0,1,1,1,1,0,1,1,1,1,1,1,1,1,en trámite,0,1,,1,1,1,1,
183,"Butarque, Madrid",110.0,93.71764540205605,3,2.0,5,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,1135,275000,2500,apartment,0,0,1977.0,1,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,1,1,0.0,1,0,1,0,
184,"San Andrés, Madrid",83.0,66.71764540205605,3,1.0,3,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,501,91500,1102,apartment,0,0,1966.0,1,1,1,1,0,1,1,1,1,1,1,1,1,en trámite,0,1,,0,0,0,1,
185,"Los Rosales, Madrid",25.0,25.0,0,1.0,1,Neighborhood 133: Los Rosales (1827.79 €/m2) - District 21: Villaverde,662,129000,5160,apartment,0,0,1977.0,1,1,1,1,1,1,1,1,1,1,1,1,1,no indicado,1,1,0.0,1,1,1,1,
186,"San Andrés, Madrid",65.0,48.71764540205605,2,1.0,1,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,479,86860,1336,apartment,1,0,1982.0,1,1,1,1,0,1,1,1,1,1,1,1,1,en trámite,0,1,,0,0,0,1,
187,"Butarque, Madrid",58.0,48.0,3,1.0,3,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,561,105000,1810,apartment,0,0,1966.0,0,1,1,1,0,1,1,1,1,1,1,1,1,E,0,1,,0,0,1,0,10.0
188,"Butarque, Madrid",115.0,98.71764540205605,3,2.0,6,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,967,216000,1878,apartment,0,1,2001.0,0,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,1,1,0.0,1,1,1,1,
189,"San Andrés, Madrid",82.0,73.0,3,1.0,4,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,625,120000,1463,apartment,0,0,1960.0,0,1,1,1,0,1,1,1,1,1,1,1,1,en trámite,0,1,,0,1,0,0,9.0
190,"San Andrés, Madrid",83.0,66.71764540205605,3,1.0,0,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,686,135000,1627,apartment,0,0,1985.0,0,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,0,1,,1,1,1,1,
191,"Butarque, Madrid",90.0,76.0,2,1.0,0,Neighborhood 131: Butarque (2197.8 €/m2) - District 21: Villaverde,954,212000,2356,apartment,0,0,2002.0,0,1,1,1,1,1,1,1,1,1,1,1,1,C,0,1,,0,1,1,0,14.0
192,"San Cristóbal, Madrid",95.0,87.0,2,2.0,5,Neighborhood 135: San Cristóbal (1308.89 €/m2) - District 21: Villaverde,864,184000,1937,apartment,0,0,2011.0,0,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,0,1,,1,0,0,1,8.0
193,"San Andrés, Madrid",89.0,72.71764540205605,3,1.0,0,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,780,160000,1798,apartment,0,0,1977.0,1,1,1,1,0,1,1,1,1,1,1,1,1,en trámite,0,1,,1,1,1,1,
194,"Los Rosales, Madrid",178.0,161.71764540205606,4,2.0,5,Neighborhood 133: Los Rosales (1827.79 €/m2) - District 21: Villaverde,1200,299990,1685,apartment,0,0,1977.0,0,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,1,1,0.0,1,1,1,1,
195,"Los Rosales, Madrid",59.0,42.71764540205605,2,1.0,2,Neighborhood 133: Los Rosales (1827.79 €/m2) - District 21: Villaverde,613,117000,1983,apartment,0,0,1977.0,0,1,1,1,0,1,1,1,1,1,1,1,1,en trámite,0,1,,1,1,1,1,
196,"Los Ángeles, Madrid",100.0,83.71764540205605,4,1.0,0,Neighborhood 132: Los Ángeles (1796.68 €/m2) - District 21: Villaverde,798,165000,1650,apartment,0,0,1977.0,1,0,1,1,1,1,1,1,1,1,1,1,1,en trámite,0,1,,1,1,1,1,
197,"San Andrés, Madrid",68.0,63.0,3,1.0,4,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,517,95000,1397,apartment,1,0,1977.0,0,1,1,1,0,1,1,1,1,1,1,1,1,F,0,1,,0,1,0,1,5.0
198,"Villaverde, Madrid",50.0,33.71764540205605,2,1.0,2,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,566,106000,2120,apartment,0,0,1977.0,1,1,1,1,0,1,1,1,1,1,1,1,1,en trámite,0,1,,1,1,1,1,
199,"Villaverde, Madrid",114.0,97.71764540205605,4,2.0,2,Neighborhood 134: San Andrés (1617.18 €/m2) - District 21: Villaverde,1006,229000,2009,apartment,0,0,1987.0,0,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,0,1,,1,1,1,1,
